"IdVenta";"Nombre_Buque2";"Mes";"Dia";"Año";"Metier";"Nombre.Check";"Posa";"Peso.Ventas";"Peso.NV";"Peso.LN"
"530293";"Kalamendi";1;7;2020;"OTB_DEF_>=70_0_0";"Salvario - Escorpion - Escarapote - Araña";"noPOSA";267;267;0
"530293";"Kalamendi";1;7;2020;"OTB_DEF_>=70_0_0";"Soleidos";"noPOSA";271;271;0
"530293";"Kalamendi";1;7;2020;"OTB_DEF_>=70_0_0";"Triglidos";"noPOSA";372;372;0
"530293";"Kalamendi";1;7;2020;"OTB_DEF_>=70_0_0";"Verdel";"noPOSA";195;195;0
"530295";"Eguzki Lore";1;7;2020;"OTB_DEF_>=70_0_0";"Calamares";"noPOSA";432,8;653;432,8
"530295";"Eguzki Lore";1;7;2020;"OTB_DEF_>=70_0_0";"Cazon";"noPOSA";16,092;36;0
"530295";"Eguzki Lore";1;7;2020;"OTB_DEF_>=70_0_0";"Congrio";"noPOSA";174,9;85;0
"530295";"Eguzki Lore";1;7;2020;"OTB_DEF_>=70_0_0";"Esparidos";"noPOSA";18;12;0
"530295";"Eguzki Lore";1;7;2020;"OTB_DEF_>=70_0_0";"Fanecas";"noPOSA";2824,59;2581;2924,79
"530295";"Eguzki Lore";1;7;2020;"OTB_DEF_>=70_0_0";"Gallos";"noPOSA";419,76;441;421,16226639
"530295";"Eguzki Lore";1;7;2020;"OTB_DEF_>=70_0_0";"Lenguado";"noPOSA";137,13;174;137,13
"530295";"Eguzki Lore";1;7;2020;"OTB_DEF_>=70_0_0";"Lubina";"noPOSA";0;371;0
"530295";"Eguzki Lore";1;7;2020;"OTB_DEF_>=70_0_0";"Maruca - Juliana (Molva molva)";"noPOSA";8,8;0;13,74955095
"530295";"Eguzki Lore";1;7;2020;"OTB_DEF_>=70_0_0";"Merlan";"noPOSA";25,74;63;0
"530295";"Eguzki Lore";1;7;2020;"OTB_DEF_>=70_0_0";"Merluza europea";"noPOSA";2827,4014;2458;2805,27813725
"530295";"Eguzki Lore";1;7;2020;"OTB_DEF_>=70_0_0";"Merluza europea";"POSA";1174,732;1066;0
"530295";"Eguzki Lore";1;7;2020;"OTB_DEF_>=70_0_0";"Musola";"noPOSA";63,772;0;0
"530295";"Eguzki Lore";1;7;2020;"OTB_DEF_>=70_0_0";"Pez de San Pedro";"noPOSA";2,9;0;2,9
"530295";"Eguzki Lore";1;7;2020;"OTB_DEF_>=70_0_0";"Pintarroja";"noPOSA";1199;1461;1190
"530295";"Eguzki Lore";1;7;2020;"OTB_DEF_>=70_0_0";"Pulpos";"noPOSA";222,1;237;0
"530295";"Eguzki Lore";1;7;2020;"OTB_DEF_>=70_0_0";"Rapes";"noPOSA";841,704;764;721,15882735
"530295";"Eguzki Lore";1;7;2020;"OTB_DEF_>=70_0_0";"Rayas";"noPOSA";231;256;231
"530295";"Eguzki Lore";1;7;2020;"OTB_DEF_>=70_0_0";"Remol - Corujo";"noPOSA";0;23;0
"530295";"Eguzki Lore";1;7;2020;"OTB_DEF_>=70_0_0";"Salmonetes";"noPOSA";318,8;433;318,8
"530295";"Eguzki Lore";1;7;2020;"OTB_DEF_>=70_0_0";"Salvario - Escorpion - Escarapote - Araña";"noPOSA";929,3;905;929,3
"530295";"Eguzki Lore";1;7;2020;"OTB_DEF_>=70_0_0";"Sepias y chocos";"noPOSA";1514,8;1505;0
"530295";"Eguzki Lore";1;7;2020;"OTB_DEF_>=70_0_0";"Soleidos";"noPOSA";111;144;113,355
"530295";"Eguzki Lore";1;7;2020;"OTB_DEF_>=70_0_0";"Tollas - Musola spp";"noPOSA";0;0;63,772
"530295";"Eguzki Lore";1;7;2020;"OTB_DEF_>=70_0_0";"Triglidos";"noPOSA";441,6;497;442,091134501
"530295";"Eguzki Lore";1;7;2020;"OTB_DEF_>=70_0_0";"Verdel";"noPOSA";0;177;0
"530297";"Antiuko Ama";1;7;2020;"OTB_DEF_>=70_0_0";"Calamares";"noPOSA";126,5;185;0
"530297";"Antiuko Ama";1;7;2020;"OTB_DEF_>=70_0_0";"Cazon";"noPOSA";0;70;0
"530297";"Antiuko Ama";1;7;2020;"OTB_DEF_>=70_0_0";"Cinta";"noPOSA";202,5;0;0
"530297";"Antiuko Ama";1;7;2020;"OTB_DEF_>=70_0_0";"Cinta";"POSA";86;0;0
"530297";"Antiuko Ama";1;7;2020;"OTB_DEF_>=70_0_0";"Congrio";"noPOSA";192,5;150;0
"530297";"Antiuko Ama";1;7;2020;"OTB_DEF_>=70_0_0";"Fanecas";"noPOSA";721,6;0;0
"530297";"Antiuko Ama";1;7;2020;"OTB_DEF_>=70_0_0";"Fanecas";"POSA";928;1620;0
"530297";"Antiuko Ama";1;7;2020;"OTB_DEF_>=70_0_0";"Gallos";"noPOSA";1060;907;0
"530297";"Antiuko Ama";1;7;2020;"OTB_DEF_>=70_0_0";"Lubina";"noPOSA";152,3;165;0
"530297";"Antiuko Ama";1;7;2020;"OTB_DEF_>=70_0_0";"Merluza europea";"POSA";2645,902;1870;0
"530297";"Antiuko Ama";1;7;2020;"OTB_DEF_>=70_0_0";"Musola";"noPOSA";109,664;0;0
"530297";"Antiuko Ama";1;7;2020;"OTB_DEF_>=70_0_0";"Peon";"noPOSA";298;337;0
"530297";"Antiuko Ama";1;7;2020;"OTB_DEF_>=70_0_0";"Pez cinto (Lepidopus caudatus)";"POSA";0;320;0
"530297";"Antiuko Ama";1;7;2020;"OTB_DEF_>=70_0_0";"Pez de San Pedro";"noPOSA";40,5;50;0
"530297";"Antiuko Ama";1;7;2020;"OTB_DEF_>=70_0_0";"Pintarroja";"noPOSA";2496;2400;0
"530297";"Antiuko Ama";1;7;2020;"OTB_DEF_>=70_0_0";"Potas";"noPOSA";61;70;0
"530297";"Antiuko Ama";1;7;2020;"OTB_DEF_>=70_0_0";"Pulpos";"POSA";679;907;0
"530297";"Antiuko Ama";1;7;2020;"OTB_DEF_>=70_0_0";"Rapes";"noPOSA";748,2;783;0
"530297";"Antiuko Ama";1;7;2020;"OTB_DEF_>=70_0_0";"Rayas";"noPOSA";651,5;685;0
"530297";"Antiuko Ama";1;7;2020;"OTB_DEF_>=70_0_0";"Rayas";"POSA";38;0;0
"530297";"Antiuko Ama";1;7;2020;"OTB_DEF_>=70_0_0";"Salmonetes";"noPOSA";218;235;0
"530297";"Antiuko Ama";1;7;2020;"OTB_DEF_>=70_0_0";"Sepias y chocos";"noPOSA";526;380;0
"530297";"Antiuko Ama";1;7;2020;"OTB_DEF_>=70_0_0";"Sepias y chocos";"POSA";240;400;0
"530297";"Antiuko Ama";1;7;2020;"OTB_DEF_>=70_0_0";"Soleidos";"noPOSA";207,5;215;0
"530297";"Antiuko Ama";1;7;2020;"OTB_DEF_>=70_0_0";"Triglidos";"noPOSA";510,5;0;0
"530297";"Antiuko Ama";1;7;2020;"OTB_DEF_>=70_0_0";"Triglidos";"POSA";776;1100;0
"530297";"Antiuko Ama";1;7;2020;"OTB_DEF_>=70_0_0";"Verdel";"noPOSA";253;183;0
"530299";"Gure Kantabriko";1;7;2020;"OTB_DEF_>=70_0_0";"Calamares";"noPOSA";72,7;72,9;0
"530299";"Gure Kantabriko";1;7;2020;"OTB_DEF_>=70_0_0";"Congrio";"noPOSA";459,03;322;0
"530299";"Gure Kantabriko";1;7;2020;"OTB_DEF_>=70_0_0";"Fanecas";"noPOSA";2515,7;2287;0
"530299";"Gure Kantabriko";1;7;2020;"OTB_DEF_>=70_0_0";"Gallos";"noPOSA";1207,976;1069,7;0
"530299";"Gure Kantabriko";1;7;2020;"OTB_DEF_>=70_0_0";"Lenguado";"noPOSA";183,54;174,8;0
"530299";"Gure Kantabriko";1;7;2020;"OTB_DEF_>=70_0_0";"Lubina";"noPOSA";102,3;79,8;0
"530299";"Gure Kantabriko";1;7;2020;"OTB_DEF_>=70_0_0";"Merluza europea";"noPOSA";1071,695;896,9;0
"530299";"Gure Kantabriko";1;7;2020;"OTB_DEF_>=70_0_0";"Merluza europea";"POSA";2135,676;1937,6;0
"530299";"Gure Kantabriko";1;7;2020;"OTB_DEF_>=70_0_0";"Musola";"noPOSA";3,3376;0;0
"530299";"Gure Kantabriko";1;7;2020;"OTB_DEF_>=70_0_0";"Peon";"noPOSA";4,7;4,7;0
"530299";"Gure Kantabriko";1;7;2020;"OTB_DEF_>=70_0_0";"Pez de San Pedro";"noPOSA";20;20;0
"530299";"Gure Kantabriko";1;7;2020;"OTB_DEF_>=70_0_0";"Pintarroja";"noPOSA";1080;1080;0
"530299";"Gure Kantabriko";1;7;2020;"OTB_DEF_>=70_0_0";"Pulpos";"noPOSA";426,3;326,3;0
"530299";"Gure Kantabriko";1;7;2020;"OTB_DEF_>=70_0_0";"Pulpos";"POSA";131;130,5;0
"530299";"Gure Kantabriko";1;7;2020;"OTB_DEF_>=70_0_0";"Rapes";"noPOSA";1152,36;985,5;0
"530299";"Gure Kantabriko";1;7;2020;"OTB_DEF_>=70_0_0";"Rayas";"noPOSA";557;491,5;0
"530299";"Gure Kantabriko";1;7;2020;"OTB_DEF_>=70_0_0";"Remol - Corujo";"noPOSA";1,26;0;0
"530299";"Gure Kantabriko";1;7;2020;"OTB_DEF_>=70_0_0";"Salmonetes";"noPOSA";375,6;354;0
"530299";"Gure Kantabriko";1;7;2020;"OTB_DEF_>=70_0_0";"Sepias y chocos";"noPOSA";264;264,1;0
"530299";"Gure Kantabriko";1;7;2020;"OTB_DEF_>=70_0_0";"Soleidos";"noPOSA";157,4;157,4;0
"530299";"Gure Kantabriko";1;7;2020;"OTB_DEF_>=70_0_0";"Triglidos";"noPOSA";1138,3;1138,3;0
"530299";"Gure Kantabriko";1;7;2020;"OTB_DEF_>=70_0_0";"Verdel";"noPOSA";5,6;0;0
"530302";"Gure Gaskuña";1;7;2020;"OTB_DEF_>=70_0_0";"Abadejo";"noPOSA";17,93;0;0
"530302";"Gure Gaskuña";1;7;2020;"OTB_DEF_>=70_0_0";"Calamares";"noPOSA";12;12;0
"530302";"Gure Gaskuña";1;7;2020;"OTB_DEF_>=70_0_0";"Cazon";"noPOSA";0;40,1;0
"530302";"Gure Gaskuña";1;7;2020;"OTB_DEF_>=70_0_0";"Congrio";"noPOSA";174,02;132,4;0
"530302";"Gure Gaskuña";1;7;2020;"OTB_DEF_>=70_0_0";"Fanecas";"noPOSA";1275,12;1274,2;0
"530302";"Gure Gaskuña";1;7;2020;"OTB_DEF_>=70_0_0";"Gallos";"noPOSA";1047,28;1278,3;0
"530302";"Gure Gaskuña";1;7;2020;"OTB_DEF_>=70_0_0";"Lenguado";"noPOSA";60,06;54,5;0
"530302";"Gure Gaskuña";1;7;2020;"OTB_DEF_>=70_0_0";"Lubina";"noPOSA";30,7;31,6;0
"530302";"Gure Gaskuña";1;7;2020;"OTB_DEF_>=70_0_0";"Maruca - Juliana (Molva molva)";"noPOSA";1,98;0;0
"530302";"Gure Gaskuña";1;7;2020;"OTB_DEF_>=70_0_0";"Merluza europea";"noPOSA";263,1576;1249,1;0
"530302";"Gure Gaskuña";1;7;2020;"OTB_DEF_>=70_0_0";"Merluza europea";"POSA";2094,902;1901,2;0
"530302";"Gure Gaskuña";1;7;2020;"OTB_DEF_>=70_0_0";"Musola";"noPOSA";47,7992;0;0
"530302";"Gure Gaskuña";1;7;2020;"OTB_DEF_>=70_0_0";"Peon";"noPOSA";157,9;157,9;0
"530302";"Gure Gaskuña";1;7;2020;"OTB_DEF_>=70_0_0";"Pez de San Pedro";"noPOSA";13,8;10,1;0
"530302";"Gure Gaskuña";1;7;2020;"OTB_DEF_>=70_0_0";"Pintarroja";"noPOSA";900;900;0
"530302";"Gure Gaskuña";1;7;2020;"OTB_DEF_>=70_0_0";"Pulpos";"POSA";686;625,5;0
"530302";"Gure Gaskuña";1;7;2020;"OTB_DEF_>=70_0_0";"Rapes";"noPOSA";1131,36;1054,9;0
"530302";"Gure Gaskuña";1;7;2020;"OTB_DEF_>=70_0_0";"Rayas";"noPOSA";403,2;403,2;0
"530302";"Gure Gaskuña";1;7;2020;"OTB_DEF_>=70_0_0";"Salmonetes";"noPOSA";350,1;359;0
"530302";"Gure Gaskuña";1;7;2020;"OTB_DEF_>=70_0_0";"Sepias y chocos";"noPOSA";183,7;183,7;0
"530302";"Gure Gaskuña";1;7;2020;"OTB_DEF_>=70_0_0";"Soleidos";"noPOSA";71,6;71,6;0
"530302";"Gure Gaskuña";1;7;2020;"OTB_DEF_>=70_0_0";"Triglidos";"noPOSA";787;910,5;0
"530302";"Gure Gaskuña";1;7;2020;"OTB_DEF_>=70_0_0";"Verdel";"noPOSA";0;9,3;0
"530304";"Mar Mares";1;7;2020;"OTB_DEF_>=70_0_0";"Calamares";"noPOSA";70;115;0
"530304";"Mar Mares";1;7;2020;"OTB_DEF_>=70_0_0";"Cazon";"noPOSA";0;1505;0
"530304";"Mar Mares";1;7;2020;"OTB_DEF_>=70_0_0";"Congrio";"noPOSA";137,28;139,5;0
"530304";"Mar Mares";1;7;2020;"OTB_DEF_>=70_0_0";"Fanecas";"noPOSA";1933,25;1802,5;0
"530304";"Mar Mares";1;7;2020;"OTB_DEF_>=70_0_0";"Gallos";"noPOSA";1624,98;1602;0
"530304";"Mar Mares";1;7;2020;"OTB_DEF_>=70_0_0";"Lenguado";"noPOSA";44,31;50,5;0
"530304";"Mar Mares";1;7;2020;"OTB_DEF_>=70_0_0";"Lubina";"noPOSA";51,2;65,5;0
"530304";"Mar Mares";1;7;2020;"OTB_DEF_>=70_0_0";"Merluza europea";"noPOSA";2374,81;2103;0
"530304";"Mar Mares";1;7;2020;"OTB_DEF_>=70_0_0";"Musola";"noPOSA";1808,86;0;0
"530304";"Mar Mares";1;7;2020;"OTB_DEF_>=70_0_0";"Peon";"noPOSA";1440,5;1509,5;0
"530304";"Mar Mares";1;7;2020;"OTB_DEF_>=70_0_0";"Pez de San Pedro";"noPOSA";63;164,5;0
"530304";"Mar Mares";1;7;2020;"OTB_DEF_>=70_0_0";"Pintarroja";"noPOSA";209;165;0
"530304";"Mar Mares";1;7;2020;"OTB_DEF_>=70_0_0";"Potas";"noPOSA";40;0;0
"530304";"Mar Mares";1;7;2020;"OTB_DEF_>=70_0_0";"Pulpos";"noPOSA";712,5;725,5;0
"530304";"Mar Mares";1;7;2020;"OTB_DEF_>=70_0_0";"Rapes";"noPOSA";1190,4;1175;0
"530304";"Mar Mares";1;7;2020;"OTB_DEF_>=70_0_0";"Rayas";"noPOSA";1912;1753,5;0
"530304";"Mar Mares";1;7;2020;"OTB_DEF_>=70_0_0";"Salmonetes";"noPOSA";190,5;291;0
"530304";"Mar Mares";1;7;2020;"OTB_DEF_>=70_0_0";"Sepias y chocos";"noPOSA";368;333,5;0
"530304";"Mar Mares";1;7;2020;"OTB_DEF_>=70_0_0";"Soleidos";"noPOSA";72,5;76;0
"530304";"Mar Mares";1;7;2020;"OTB_DEF_>=70_0_0";"Triglidos";"noPOSA";378,2;349;0
"530304";"Mar Mares";1;7;2020;"OTB_DEF_>=70_0_0";"Verdel";"noPOSA";162;151,5;0
"530446";"Intxortamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Abadejo";"noPOSA";0;20;0
"530446";"Intxortamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Calamares";"noPOSA";0;92;0
"530446";"Intxortamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Cazon";"noPOSA";0;153;0
"530446";"Intxortamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Congrio";"noPOSA";134,2;110;0
"530446";"Intxortamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Fanecas";"noPOSA";1419;1271;0
"530446";"Intxortamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Gallos";"noPOSA";1482,41;739;0
"530446";"Intxortamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Lenguado";"noPOSA";0;10,5;0
"530446";"Intxortamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Lubina";"noPOSA";38;86;0
"530446";"Intxortamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Maruca - Juliana (Molva molva)";"noPOSA";0;5,5;0
"530446";"Intxortamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Merluza europea";"noPOSA";1046,9;1114;0
"530446";"Intxortamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Merluza europea";"POSA";1205,588;1094;0
"530446";"Intxortamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Musola";"noPOSA";160,324;0;0
"530446";"Intxortamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Peon";"noPOSA";831,5;820;0
"530446";"Intxortamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Pez de San Pedro";"noPOSA";24;39,5;0
"530446";"Intxortamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Pintarroja";"noPOSA";1050;1061;0
"530446";"Intxortamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Potas";"noPOSA";30,5;30,5;0
"530446";"Intxortamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Pulpos";"POSA";1020;1019;0
"530446";"Intxortamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Rapes";"noPOSA";1225,8;1122;0
"530446";"Intxortamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Rayas";"noPOSA";737,5;796;0
"530446";"Intxortamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Salmonetes";"noPOSA";322;432;0
"530446";"Intxortamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Salvario - Escorpion - Escarapote - Araña";"noPOSA";4;16;0
"530446";"Intxortamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Sepias y chocos";"noPOSA";57;49;0
"530446";"Intxortamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Sepias y chocos";"POSA";210;210;0
"530446";"Intxortamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Soleidos";"noPOSA";80,5;108;0
"530446";"Intxortamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Triglidos";"noPOSA";201,5;290;0
"530446";"Intxortamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Triglidos";"POSA";142;142;0
"530446";"Intxortamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Verdel";"noPOSA";41,5;41,5;0
"530450";"Kalamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Calamares";"noPOSA";79;328;79
"530450";"Kalamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Cinta";"noPOSA";14;0;14
"530450";"Kalamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Congrio";"noPOSA";0;137;0
"530450";"Kalamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Fanecas";"noPOSA";1598,3;2003;1598,3
"530450";"Kalamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Gallos";"noPOSA";0;138;0
"530450";"Kalamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Lenguado";"noPOSA";0;182;0
"530450";"Kalamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Lubina";"noPOSA";0;128;0
"530450";"Kalamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Merluza europea";"noPOSA";1829,871;3305;1829,32
"530450";"Kalamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Pez cinto (Lepidopus caudatus)";"noPOSA";0;20;0
"530450";"Kalamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Pez de San Pedro";"noPOSA";0;51;0
"530450";"Kalamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Pintarroja";"noPOSA";946;946;946
"530450";"Kalamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Pulpos";"noPOSA";687;687;0
"530450";"Kalamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Rayas";"noPOSA";1200,5;550;1200,5
"530450";"Kalamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Sepias y chocos";"noPOSA";1198,5;1198;0
"530451";"Kalamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Buey";"noPOSA";40;40;0
"530451";"Kalamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Cazon";"noPOSA";134,696;113;0
"530451";"Kalamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Congrio";"noPOSA";303,6;276;0
"530451";"Kalamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Gallos";"noPOSA";747,3;705;0
"530451";"Kalamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Lubina";"noPOSA";128;128;0
"530451";"Kalamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Merluza europea";"noPOSA";969,76;880;0
"530451";"Kalamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Pez de San Pedro";"noPOSA";68;68;0
"530451";"Kalamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Rapes";"noPOSA";1556,4;1297;0
"530451";"Kalamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Rayas";"noPOSA";69,19;37;0
"530451";"Kalamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Salmonetes";"noPOSA";621;621;0
"530451";"Kalamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Salvario - Escorpion - Escarapote - Araña";"noPOSA";847;847;0
"530451";"Kalamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Soleidos";"noPOSA";260;260;0
"530451";"Kalamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Triglidos";"noPOSA";518;518;0
"530451";"Kalamendi";1;13;2020;"OTB_DEF_>=70_0_0";"Verdel";"noPOSA";33;33;0
"530452";"Eguzki Lore";1;13;2020;"OTB_DEF_>=70_0_0";"Calamares";"noPOSA";38,9;148;0
"530452";"Eguzki Lore";1;13;2020;"OTB_DEF_>=70_0_0";"Chicharros";"noPOSA";335,7;349;0
"530452";"Eguzki Lore";1;13;2020;"OTB_DEF_>=70_0_0";"Congrio";"noPOSA";129,69;129;0
"530452";"Eguzki Lore";1;13;2020;"OTB_DEF_>=70_0_0";"Fanecas";"noPOSA";1474,94;1495;0
"530452";"Eguzki Lore";1;13;2020;"OTB_DEF_>=70_0_0";"Gallos";"noPOSA";952,94;1022;0
"530452";"Eguzki Lore";1;13;2020;"OTB_DEF_>=70_0_0";"Lenguado";"noPOSA";37,17;104;0
"530452";"Eguzki Lore";1;13;2020;"OTB_DEF_>=70_0_0";"Lubina";"noPOSA";49,9;103;0
"530452";"Eguzki Lore";1;13;2020;"OTB_DEF_>=70_0_0";"Merluza europea";"noPOSA";3004,7132;2640;0
"530452";"Eguzki Lore";1;13;2020;"OTB_DEF_>=70_0_0";"Musola";"noPOSA";27,416;0;0
